,h3,icao_address_x,icao_address_y,percent,fill_color,line_fill_color
12160,845d145ffffffff,254,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12161,845d147ffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12162,845d169ffffffff,199,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12163,845d16bffffffff,348,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12164,845d16dffffffff,34,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12165,845d201ffffffff,192,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12166,845d205ffffffff,101,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12167,845d211ffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12168,845d225ffffffff,86,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12169,845d22dffffffff,36,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12170,845d241ffffffff,196,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12171,845d245ffffffff,86,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12172,845d24bffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12173,845d251ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12174,845d25bffffffff,175,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12175,845d261ffffffff,132,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12176,845d269ffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12177,845d26bffffffff,46,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12178,845d285ffffffff,153,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12179,845d28bffffffff,40,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12180,845d291ffffffff,47,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12181,845d297ffffffff,213,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12182,845d2a9ffffffff,88,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12183,845d2bbffffffff,133,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12184,845d2d3ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12185,845d2d7ffffffff,137,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12186,845d307ffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12187,845d309ffffffff,39,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12188,845d30bffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12189,845d30dffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12190,845d319ffffffff,35,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12191,845d321ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12192,845d329ffffffff,22,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12193,845d343ffffffff,51,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12194,845d353ffffffff,87,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12195,845d355ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12196,845d359ffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12197,845d505ffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12198,845d529ffffffff,161,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12199,845d52dffffffff,102,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12200,845d681ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12201,845d685ffffffff,97,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12202,845d68bffffffff,159,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12203,845d695ffffffff,233,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12204,845d699ffffffff,39,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12205,845d69dffffffff,117,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12206,845d6abffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12207,845d6b5ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12208,845d6b9ffffffff,236,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12209,845d6bdffffffff,182,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12210,845d6d1ffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12211,845d6d5ffffffff,123,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12212,845d6d7ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12213,845da63ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12214,845da67ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12215,845da6bffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12216,845dacbffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12217,845db15ffffffff,94,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12218,845db19ffffffff,67,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12219,845db1dffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12220,845db39ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12221,845db51ffffffff,116,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12222,845db55ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12223,845e089ffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12224,845e255ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12225,845e401ffffffff,83,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12226,845e405ffffffff,41,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12227,845e40dffffffff,163,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12228,845e415ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12229,845e41dffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12230,845e437ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12231,845e453ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12232,845e469ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12233,845e4b7ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12234,845e605ffffffff,121,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12235,845e607ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12236,845e669ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12237,845e6a5ffffffff,110,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12238,845e705ffffffff,56,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12239,845e713ffffffff,96,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12240,845e71bffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12241,845ea61ffffffff,90,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12242,845ea69ffffffff,24,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12243,845ec23ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12244,845ec83ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12245,845ec95ffffffff,78,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12246,845ecb5ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12247,845ed11ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12248,845ed37ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12249,845eecbffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12250,845eeddffffffff,106,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12251,845f053ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12252,845f097ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12253,845f099ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12254,845f09bffffffff,67,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12255,845f0bbffffffff,35,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12256,845f107ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12257,845f2a5ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12258,845f2adffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12259,845f4e3ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12260,845f541ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12261,845f54dffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12262,845f583ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12263,845f587ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12264,845f597ffffffff,81,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12265,845f5abffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12266,845f5b9ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12267,845f5bbffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12268,845f725ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12269,845f743ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12270,8460003ffffffff,40,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12271,8460005ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12272,8460007ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12273,846000bffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12274,846001dffffffff,25,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12275,8460021ffffffff,155,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12276,8460023ffffffff,95,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12277,8460029ffffffff,158,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12278,846003dffffffff,75,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12279,8460045ffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12280,846004dffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12281,8460057ffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12282,8460061ffffffff,25,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12283,8460063ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12284,8460065ffffffff,156,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12285,8460067ffffffff,22,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12286,8460069ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12287,846006bffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12288,846006dffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12289,846008bffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12290,8460095ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12291,8460097ffffffff,60,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12292,846009dffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12293,84600a3ffffffff,112,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12294,84600abffffffff,33,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12295,84600b5ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12296,84600d5ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12297,8460105ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12298,8460107ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12299,846010bffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12300,8460111ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12301,846011dffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12302,8460121ffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12303,8460125ffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12304,8460127ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12305,8460129ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12306,846012dffffffff,34,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12307,8460131ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12308,8460149ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12309,8460157ffffffff,45,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12310,846015bffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12311,8460161ffffffff,26,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12312,8460165ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12313,8460167ffffffff,77,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12314,8460169ffffffff,139,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12315,846016bffffffff,42,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12316,846016dffffffff,41,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12317,8460183ffffffff,93,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12318,846018bffffffff,120,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12319,8460195ffffffff,91,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12320,8460197ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12321,846019dffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12322,84601bbffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12323,84601c3ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12324,84601cbffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12325,84601d5ffffffff,169,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12326,84601d7ffffffff,66,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12327,84601ddffffffff,22,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12328,8460205ffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12329,8460227ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12330,846022bffffffff,63,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12331,846023dffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12332,8460263ffffffff,34,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12333,846026bffffffff,72,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12334,8460303ffffffff,46,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12335,8460307ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12336,846030bffffffff,38,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12337,8460311ffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12338,8460313ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12339,846031bffffffff,266,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12340,8460321ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12341,8460325ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12342,8460327ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12343,8460331ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12344,8460335ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12345,8460339ffffffff,17,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12346,8460349ffffffff,62,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12347,846034bffffffff,21,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12348,8460355ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12349,8460363ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12350,8460367ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12351,8460425ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12352,846042dffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12353,8460451ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12354,8460455ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12355,846045bffffffff,68,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12356,8460511ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12357,846051bffffffff,50,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12358,8460521ffffffff,55,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12359,8460523ffffffff,19,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12360,8460529ffffffff,101,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12361,846055bffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12362,8460561ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12363,8460567ffffffff,81,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12364,846056dffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12365,84606e1ffffffff,99,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12366,84606e5ffffffff,153,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12367,84606e7ffffffff,40,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12368,84606ebffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12369,8460811ffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12370,8460813ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12371,846081dffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12372,8460833ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12373,8460835ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12374,8460837ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12375,8460841ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12376,8460849ffffffff,37,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12377,8460857ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12378,8460869ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12379,846086bffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12380,8460883ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12381,8460885ffffffff,122,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12382,8460889ffffffff,30,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12383,846088bffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12384,846088dffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12385,8460895ffffffff,125,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12386,8460899ffffffff,107,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12387,846089bffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12388,846089dffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12389,84608a1ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12390,84608a3ffffffff,175,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12391,84608a7ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12392,84608adffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12393,84608b1ffffffff,565,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12394,84608b3ffffffff,18,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12395,84608b5ffffffff,1363,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12396,84608b7ffffffff,102,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12397,84608b9ffffffff,59,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12398,84608bbffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12399,84608bdffffffff,261,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12400,84608c1ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12401,84608c5ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12402,84608c7ffffffff,36,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12403,84608cdffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12404,84608d1ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12405,84608d3ffffffff,18,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12406,84608d7ffffffff,163,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12407,84608d9ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12408,84608dbffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12409,84608e1ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12410,84608e3ffffffff,42,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12411,84608e9ffffffff,34,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12412,84608ebffffffff,58,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12413,84608edffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12414,8460913ffffffff,25,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12415,8460923ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12416,8460937ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12417,8460959ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12418,8460981ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12419,846098bffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12420,8460993ffffffff,29,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12421,8460997ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12422,84609b3ffffffff,50,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12423,84609c5ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12424,84609c7ffffffff,15,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12425,84609c9ffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12426,84609d3ffffffff,40,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12427,84609edffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12428,8460a03ffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12429,8460a09ffffffff,10,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12430,8460a0bffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12431,8460a15ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12432,8460a17ffffffff,16,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12433,8460a19ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12434,8460a1dffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12435,8460a21ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12436,8460a25ffffffff,184,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12437,8460a27ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12438,8460a3bffffffff,3,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12439,8460a41ffffffff,32,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12440,8460a43ffffffff,55,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12441,8460a47ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12442,8460a49ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12443,8460a4bffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12444,8460a51ffffffff,43,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12445,8460a53ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12446,8460a57ffffffff,18,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12447,8460a59ffffffff,27,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12448,8460a5bffffffff,38,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12449,8460a61ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12450,8460a63ffffffff,4,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12451,8460a69ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12452,8460a81ffffffff,47,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12453,8460a83ffffffff,9,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12454,8460a85ffffffff,23,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12455,8460a87ffffffff,2,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12456,8460a89ffffffff,67,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12457,8460a8bffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12458,8460a8dffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12459,8460a91ffffffff,164,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12460,8460a93ffffffff,14,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12461,8460a95ffffffff,113,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12462,8460a97ffffffff,28,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12463,8460a9dffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12464,8460aa1ffffffff,8,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12465,8460aa3ffffffff,7,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12466,8460aa5ffffffff,22,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12467,8460aa7ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12468,8460aa9ffffffff,6,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12469,8460aabffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12470,8460ab1ffffffff,11,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12471,8460ab3ffffffff,5,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12472,8460ab5ffffffff,1,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12473,8460abbffffffff,63,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12474,8460ac5ffffffff,33,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12475,8460ac7ffffffff,20,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12476,8460acdffffffff,48,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12477,8460ad5ffffffff,18,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12478,8460addffffffff,84,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12479,8460ae1ffffffff,12,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12480,8460ae7ffffffff,13,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
12481,8460ae9ffffffff,18,0,0,"[0, 255, 0, 100]","[97, 255, 97]"
